EmpID,PerfScoreID,Salary,PositionID,Sex,Absences
97296,4,66441,5,M ,17
64593,3,54005,6,F,14
89838,2,108987,29,F,13
59639,2,70507,25,M ,13
16797,2,63878,12,F,2
38370,3,45998,13,M ,17
97298,1,62065,21,F,7
24988,4,62514,14,F,19
17522,4,56147,14,M ,15
36822,4,70468,8,M ,12
39324,1,58062,12,M ,3
22367,3,60070,30,M ,6
34740,3,52984,9,F,18
31615,4,63682,20,M ,3
78591,3,64021,9,M ,12
73140,3,220450,6,F,9
22609,1,150290,15,M ,14
28705,2,55578,4,M ,8
88463,4,77915,15,F,19
54235,2,75188,17,M ,5
13975,4,63108,27,M ,11
47841,1,70131,22,F,2
47168,3,51777,15,F,16
47137,3,45998,1,M ,7
93521,1,59365,18,F,13
50292,4,71966,1,F,19
87458,3,93093,23,F,9
57646,1,88976,28,M ,9
26684,3,64520,3,M ,18
41179,1,68407,1,M ,15
71136,4,64724,4,M ,18
55639,2,64066,14,F,20
16669,1,63051,22,M ,14
42049,2,53564,19,F,18
45758,1,148999,3,F,20
14043,4,100416,23,F,18
72310,4,63478,16,F,10
83482,1,81584,29,F,1
24264,3,53492,3,M ,5
92354,4,50750,11,F,11
56727,4,93396,1,M ,2
21835,3,68898,17,F,20
23545,1,103613,24,M ,14
73223,2,45069,25,F,6
72090,2,45115,1,M ,1
46339,4,65707,18,F,16
88313,1,65714,20,M ,10
90278,3,95660,17,F,10
99903,1,148999,9,M ,9
32020,1,99280,25,M ,12
95783,1,104437,9,F,6
20821,3,61349,9,M ,3
14135,3,105700,12,F,17
15529,4,59238,28,F,3
36516,2,58207,19,M ,12
78467,3,75188,6,F,10
54103,4,51259,14,M ,1
85910,3,60340,16,F,2
32158,1,52087,11,M ,18
72235,3,62068,8,M ,12
45581,1,46738,8,F,5
61729,2,66808,24,F,9
77798,4,63108,30,M ,10
75336,3,83552,21,M ,2
45987,1,53171,6,M ,14
62130,4,64786,20,F,18
38246,4,138888,14,F,12
24282,1,51908,11,M ,7
51107,4,66149,12,F,2
73159,3,50178,3,M ,17
82086,4,99351,29,F,2
76187,4,58275,3,F,16
14800,4,138888,14,M ,13
97199,2,63353,25,M ,16
37775,3,53018,7,F,7
55120,4,72106,5,F,20
35726,1,66149,21,M ,11
58025,1,59365,26,M ,7
91983,3,51777,17,F,9
41090,2,53492,6,M ,17
80795,3,49773,22,F,11
79466,4,80512,23,F,3
50620,3,60627,7,F,8
51222,2,46335,10,F,11
76341,3,55722,1,F,10
49109,4,74326,14,F,3
37320,2,60436,16,M ,4
96035,2,61656,8,M ,2
69190,3,68051,30,F,9
13629,2,99020,19,F,12
59602,1,53250,16,M ,9
43825,3,93554,29,F,9
91306,3,52984,3,M ,10
51736,2,58530,15,F,2
76999,3,60754,11,M ,20
37621,4,76029,1,M ,6
15962,4,64520,2,M ,17
69724,3,73330,22,F,2
63570,3,64995,12,M ,7
63792,4,57568,26,F,18
25295,3,87826,23,F,9
67526,1,107226,12,F,6
70611,3,58939,2,M ,12
26255,2,93396,3,F,13
65244,2,47001,19,F,19
70249,3,60436,8,M ,11
23884,1,63025,22,F,15
44953,2,50923,20,M ,8
57787,1,58275,24,F,5
50265,4,74813,28,M ,8
80743,1,77915,18,M ,1
12187,1,114800,13,F,16
68289,4,46837,2,F,10
12088,1,53250,23,M ,2
14206,1,54285,1,M ,20
31972,2,83082,29,M ,5
55204,4,55688,4,F,9
17482,2,53250,17,M ,16
28050,4,54670,18,F,14
80401,4,45433,7,F,4
21713,4,64971,29,M ,12
59771,1,53492,15,M ,10
56540,1,70131,13,F,9
14414,2,65729,23,M ,6
12751,2,61568,27,M ,12
82048,1,58275,14,F,4
82215,2,101199,24,M ,4
58737,2,66825,1,M ,12
12709,1,45069,17,M ,16
14807,2,46998,23,M ,5
25195,2,48495,21,M ,14
33065,1,74813,21,M ,18
89520,2,64057,25,M ,8
84124,1,57834,4,M ,18
79819,4,49256,7,M ,1
33368,1,83082,2,F,18
66914,1,63450,30,F,20
88404,4,93093,10,F,8
92579,2,68099,12,F,1
51463,1,85028,1,M ,16
63443,1,50178,14,F,4
86821,2,50482,5,M ,9
89432,3,59144,9,M ,19
95390,3,50470,12,M ,2
91345,3,45046,22,F,19
94413,3,74312,10,M ,14
17478,1,63695,23,F,4
47718,4,60656,7,M ,11
34498,4,59026,24,M ,2
96127,3,93396,20,M ,20
34686,4,58275,18,M ,9
67237,3,66593,8,F,18
35604,1,53180,26,M ,2
72010,3,46738,11,F,6
63901,2,72202,21,F,18
34113,2,62068,25,F,11
54944,3,54828,7,F,8
29664,1,48888,19,M ,18
43106,2,59026,17,F,14
81343,1,58370,14,M ,19
43424,4,62810,6,F,13
28803,4,45069,23,F,14
75876,4,68182,11,F,8
95652,3,56147,3,M ,11
10902,3,63108,24,M ,12
65549,4,52505,11,M ,19
85177,1,47837,25,F,14
92148,2,77915,16,M ,18
35620,1,66074,15,F,10
37647,1,64066,18,M ,10
26035,2,61154,10,F,18
27791,1,106367,27,M ,17
12030,3,92329,12,M ,19
95351,2,92329,5,M ,1
94993,1,52177,19,M ,2
89133,4,100416,12,F,1
55576,3,64520,15,M ,6
91874,3,48413,1,F,1
90858,3,59238,29,F,5
74389,4,58062,24,F,9
80956,1,55800,8,M ,18
49782,2,72609,30,F,7
89860,2,60070,23,F,6
14448,4,60627,2,F,12
88624,4,71339,5,M ,16
84167,1,89292,22,F,10
42628,3,59728,27,F,4
31508,1,46430,22,F,19
40248,2,55315,4,M ,5
22931,3,55800,8,M ,16
84193,4,87921,6,M ,12
45361,1,150290,25,F,18
74459,4,103613,27,F,5
52175,4,59026,24,M ,14
70376,4,74417,30,M ,15
23661,2,83363,7,M ,16
13333,3,114800,16,F,16
28300,4,67251,10,M ,20
28836,4,88976,3,M ,2
94012,2,63025,10,F,12
93635,2,70545,13,M ,3
50843,3,47750,6,F,14
16856,2,58939,16,M ,15
46136,2,62065,24,F,12
17883,4,54005,6,F,12
98986,1,58709,13,F,14
47039,3,68051,5,F,7
66062,4,58207,10,F,17
27448,2,57834,17,F,2
49296,3,65729,23,M ,18
37251,4,58273,15,F,15
97505,3,60627,15,F,7
27203,3,64021,12,F,6
40391,2,58273,23,F,18
97819,3,71966,3,F,7
38947,3,63291,2,F,10
17037,3,63878,3,M ,20
64329,4,104437,9,M ,3
81958,3,51505,27,F,16
64550,3,107226,30,M ,11
40681,3,51920,13,M ,14
48192,2,55578,19,M ,7
55655,4,70468,22,F,18
78156,3,57815,12,F,19
83356,4,88976,5,F,2
10812,2,75188,19,M ,9
51015,2,56991,3,M ,17
63602,2,47837,2,F,5
21738,1,58371,6,M ,16
17445,2,63682,24,F,16
98652,2,53564,4,F,16
54510,2,54132,1,M ,17
98073,1,113999,25,M ,9
98954,2,57568,13,F,11
84737,2,65714,22,M ,7
43446,1,56847,4,F,4
14993,3,61422,24,F,7
71209,4,178000,6,M ,13
99192,1,66738,10,F,1
26286,2,60446,13,M ,8
41673,2,87565,13,M ,10
39276,1,66825,11,M ,1
21430,1,52984,11,F,5
44664,2,62425,12,F,1
15353,1,68678,9,F,10
97863,2,52087,23,M ,11
52918,2,63381,30,M ,7
13991,3,45433,25,F,5
78241,4,77692,10,F,14
25620,3,63430,13,F,3
34954,3,93206,9,F,10
32503,1,65707,19,M ,8
81546,1,52599,1,M ,17
11082,4,148999,4,M ,20
60814,4,220450,9,F,3
99000,4,46654,27,M ,11
50954,1,64738,22,F,4
89571,1,170500,19,M ,18
45184,2,53366,8,F,19
53379,4,61844,17,M ,5
32674,1,57748,4,M ,10
26339,3,66808,13,F,15
22489,4,48413,28,F,5
40023,1,52788,1,M ,11
83869,3,53171,10,F,7
88814,1,66149,13,M ,6
17556,1,64724,20,F,2
30499,4,53189,25,M ,4
35893,4,52599,18,M ,15
25502,2,64991,3,F,9
38675,3,63973,28,F,8
68014,3,178000,9,M ,13
51003,2,69340,1,M ,9
66336,1,101199,28,F,13
94108,2,87826,5,M ,19
58739,2,50750,25,M ,12
67761,2,64520,21,M ,12
80938,1,93206,26,M ,12
40989,1,63515,2,F,6
80096,4,64246,19,F,1
59810,3,74326,18,M ,18
13767,1,62068,27,F,11
16013,3,57859,30,M ,3
79169,1,54005,14,F,8
20846,4,138888,16,F,7
53160,3,55875,14,F,8
62060,2,71707,5,M ,20
51715,4,68898,9,F,9
73044,4,63682,19,M ,11
13470,4,72609,10,F,5
81170,4,72992,29,F,10
77604,1,105688,9,M ,15
23434,2,57954,11,M ,15
27625,3,180000,22,F,3
46599,1,45395,26,M ,1
70697,4,99280,18,F,19
92661,4,56147,26,M ,14
28726,3,60446,10,F,6
81595,1,55875,1,M ,2
41986,4,52788,6,F,13
98802,2,60270,30,M ,2
46328,4,84903,12,M ,14
31590,4,65729,12,F,19
83083,3,45046,7,F,5
32610,4,68999,1,M ,10
72594,4,48888,26,M ,3
30609,4,72106,26,F,19
95277,4,62385,30,F,17
54164,2,70621,29,M ,4
80645,3,57975,15,M ,11
96572,4,52846,30,F,1
26816,1,72460,5,F,16
20875,3,71707,22,M ,3
46957,4,105688,30,M ,7
86020,1,60270,14,M ,12
39444,4,114800,26,M ,13
39550,3,52599,7,M ,19
35534,1,62910,12,F,13
32729,2,50178,7,F,17
43063,4,57748,13,M ,13
30489,1,63676,27,M ,3
25692,4,61355,13,F,10
15158,1,83363,29,M ,16
57118,1,80512,19,M ,2
58608,3,90100,17,M ,12
92986,2,58939,28,M ,9
15640,1,120000,5,F,9
46569,1,46998,3,F,20
91632,3,62162,12,F,10
13492,4,56294,23,M ,2
29241,4,53060,21,F,6
41230,1,88976,3,F,6
48482,4,51505,5,F,2
66920,1,53250,16,M ,18
46515,3,105688,25,M ,13
25291,1,49920,30,F,10
12978,1,66808,15,F,5
73457,2,71339,30,F,9
93339,2,61962,22,F,5
18576,4,62162,23,F,19
81510,4,66541,22,M ,7
52318,4,106367,14,F,10
42319,2,49920,25,M ,7
37142,2,50482,27,F,14
40892,1,52624,24,M ,11
11620,2,55140,15,M ,15
72709,1,178000,24,F,3
32476,1,59365,5,M ,1
73956,2,62506,8,F,17
22883,3,80512,12,M ,2
27557,3,55965,23,M ,6
98330,4,50750,5,F,11
55413,4,46799,29,F,18
11289,1,58207,14,M ,20
69999,2,64021,8,M ,12
25250,3,60270,13,M ,14
41393,4,49773,24,F,7
14593,2,64919,9,F,10
40002,4,87921,18,M ,5
79423,1,95920,27,M ,15
99195,1,63682,26,M ,13
65947,3,87565,29,M ,2
55860,3,74226,24,F,14
35458,4,74241,10,M ,7
27413,1,55315,6,M ,15
11101,1,61584,29,M ,16
23752,2,55965,8,M ,5
61777,3,69340,9,F,19
97424,4,65729,7,F,13
13478,2,74669,23,M ,18
69853,1,64995,16,M ,19
34478,1,72106,11,F,2
69255,1,56991,18,F,11
67135,1,87826,13,F,7
88359,1,64057,24,M ,4
46790,1,63430,6,F,5
62100,1,54670,3,M ,13
37337,1,63676,26,M ,11
90702,3,99020,13,F,11
67944,2,89883,8,M ,20
48494,3,55315,4,F,8
44235,3,63878,26,F,11
58927,2,51777,16,M ,3
56514,4,70545,29,M ,7
68673,4,93554,2,M ,3
68771,4,48495,19,F,5
28261,3,59370,28,M ,9
58474,3,72640,19,F,5
77869,3,55875,19,F,5
82933,4,113999,8,M ,2
20716,3,61584,5,M ,12
82018,2,47750,15,M ,2
47508,4,46738,23,F,10
12703,1,54670,15,M ,6
82094,4,65902,15,F,4
30685,1,45046,23,F,3
60642,1,50470,9,M ,6
29200,3,52177,25,M ,14
47672,3,63381,14,F,3
18961,3,66074,27,F,4
34755,2,70187,2,F,13
57081,4,63353,23,M ,7
37740,1,61844,22,M ,17
27021,2,74679,23,M ,14
39314,3,63878,24,M ,2
44514,4,50373,8,M ,19
29480,1,51908,6,M ,15
68346,3,54237,23,F,15
78088,4,65902,7,F,10
21548,1,81584,4,F,6
53574,4,47414,13,M ,18
54393,4,58939,1,M ,19
51052,4,54670,13,M ,16
35974,2,72609,10,M ,4
85819,4,63291,23,M ,17
50390,2,65707,13,F,6
51462,4,83363,1,F,10
58013,1,148999,19,M ,3
71972,1,47837,28,F,3
41694,3,63676,23,M ,9
57045,1,51337,3,F,16
28605,1,74312,5,F,9
75503,1,69340,9,F,7
42502,2,61568,28,M ,12
28874,4,50428,30,F,19
99812,4,55965,7,M ,1
71366,1,110929,26,F,18
20893,2,55140,20,F,12
72431,2,45433,25,F,2
39573,1,63381,15,F,19
47047,1,51337,7,M ,18
27241,1,46120,19,F,18
78435,4,58709,20,M ,5
60576,2,55578,30,M ,13
98492,2,220450,11,M ,8
39597,4,87921,10,M ,6
29385,2,54285,8,M ,11
53129,3,71707,23,F,5
64153,1,59026,17,M ,14
62521,4,45433,2,F,10
62292,4,99020,7,M ,19
26480,2,86214,24,M ,8
64663,1,58275,28,F,10
57562,3,60270,27,M ,4
25632,1,54670,28,M ,6
47482,1,55965,14,M ,14
64486,2,106367,29,M ,11
99214,2,110929,24,F,1
19135,2,63676,3,F,4
62129,3,66808,19,M ,5
50629,2,61422,19,M ,14
12122,3,62514,27,F,14
15974,1,71860,23,M ,20
99477,1,55000,6,F,9
19524,3,65714,8,M ,3
70141,4,70545,8,F,8
29824,3,50178,7,M ,2
81313,1,57575,10,M ,5
33815,4,61729,2,M ,13
26706,4,57954,24,F,16
17857,2,60380,3,M ,14
15172,3,113999,27,F,9
59389,3,70507,9,F,11
41730,3,55140,12,F,3
18179,4,60724,7,M ,20
58200,4,64995,27,F,7
12115,1,58062,10,M ,3
12141,2,82758,15,M ,10
15782,1,96820,12,F,19
65662,2,82758,5,F,2
35638,3,50373,28,M ,4
86165,1,100416,1,F,16
93741,4,148999,5,M ,10
15518,4,74326,11,F,19
65047,2,57954,10,F,13
38999,2,93046,8,F,3
49768,4,63973,4,F,2
40612,2,105688,9,F,9
23456,1,92989,29,F,16
71239,4,59472,20,M ,11
73426,2,72992,7,M ,18
83327,3,64955,11,F,11
31720,4,60120,30,F,7
76127,2,53250,29,F,12
53148,4,62957,7,M ,1
55141,1,55425,18,F,5
52573,4,72460,15,F,11
17931,1,57834,15,M ,7
31959,4,68099,5,F,5
96617,4,64066,29,F,11
31264,1,66441,10,F,10
46483,4,55688,8,M ,1
75898,3,74226,5,M ,16
61993,2,157000,25,M ,7
18433,4,84903,30,M ,5
63916,4,48495,27,M ,12
40582,1,63973,11,M ,12
22425,1,62514,17,F,4
70104,4,61555,22,M ,20
81995,4,50274,7,M ,16
10520,1,46430,11,M ,8
24545,3,52846,14,M ,8
88823,2,55800,20,M ,18
57134,3,106367,2,M ,19
74411,4,64057,15,F,11
29423,2,95920,6,M ,18
61519,4,48285,18,M ,15
97660,4,61844,5,M ,6
40964,3,90100,22,M ,16
28476,3,68407,15,M ,6
48429,3,80512,7,F,1
24741,4,57954,29,M ,6
19497,1,113999,4,M ,17
38834,4,53060,8,F,11
13196,4,62425,24,M ,17
61220,4,57834,1,M ,9
39822,4,47001,17,M ,4
97103,4,53250,5,M ,4
28979,2,72992,9,M ,7
63562,3,47961,24,F,18
50207,2,74326,25,M ,17
81860,2,64724,13,F,3
16057,4,50274,28,M ,7
87223,4,57575,10,F,15
82568,1,60070,1,F,8
97141,4,100031,5,F,7
68753,4,83552,16,M ,18
67315,4,48888,15,M ,9
37529,4,60656,6,F,18
53675,1,45115,3,M ,2
37950,2,72609,21,F,12
30348,3,180000,2,M ,15
53859,1,61355,15,M ,11
56697,3,106367,8,M ,11
13740,1,63108,25,M ,2
35302,1,53018,12,F,12
50254,4,61568,16,F,18
16679,1,55800,18,M ,6
33805,4,56147,20,M ,16
79441,4,77915,5,M ,16
57634,2,62910,24,F,18
69883,3,63003,9,M ,7
17827,3,60446,12,M ,7
82780,3,52057,1,F,5
82403,4,110929,21,M ,18
69088,4,62385,13,M ,4
48880,3,61656,13,F,11
11184,1,67251,14,M ,11
28198,3,50750,11,M ,1
64833,2,97999,11,M ,8
21985,3,110000,1,F,5
36554,2,58530,1,F,12
79039,4,50470,10,F,2
33953,4,54237,15,M ,15
11158,3,51908,8,F,19
46685,1,63878,18,M ,14
21502,4,61555,18,M ,1
37820,3,50482,13,M ,11
55166,3,87565,19,M ,6
32895,3,57834,25,F,6
85086,3,62810,13,F,1
39280,2,58370,12,F,8
69323,4,57568,13,F,12
96014,4,95660,15,M ,1
35459,1,77692,3,M ,15
29772,2,99280,1,M ,13
57684,1,93396,20,M ,16
79933,4,53366,14,M ,6
74876,1,62659,26,F,17
66256,1,150290,16,M ,2
65132,4,65707,14,F,15
41086,4,120000,8,M ,3
44076,1,72460,6,F,10
31334,2,53060,11,M ,12
16116,4,65902,25,M ,10
40322,1,93206,11,M ,16
38188,2,65893,29,F,12
88301,1,89292,8,F,19
16774,4,64375,7,M ,14
33177,1,50923,3,F,20
41315,4,58709,30,F,6
49171,2,48413,21,M ,1
73542,3,45395,25,F,15
53540,4,57583,6,F,3
11418,3,52674,4,M ,5
88626,3,63353,25,F,17
80201,1,63003,30,M ,12
89134,2,150290,5,M ,1
35839,2,60120,5,M ,8
58162,1,68099,13,F,18
18290,1,72992,12,F,6
66858,3,60446,12,F,18
97125,2,52788,3,M ,5
24167,3,64991,9,F,10
33680,4,57583,8,M ,12
16271,4,61809,5,F,5
42468,2,71776,28,F,13
58970,4,58523,19,M ,4
58814,2,60436,13,M ,19
29795,3,64724,7,F,2
36961,1,59892,10,F,13
66680,4,59026,12,F,19
51825,1,52624,6,M ,9
52097,3,64971,14,F,12
82939,2,77915,1,M ,3
49731,1,68829,6,M ,14
73561,1,68829,19,F,9
82628,4,57859,9,M ,4
69337,3,61349,13,F,13
29404,2,51908,10,F,10
17855,4,60070,26,F,14
40851,4,107226,26,F,17
81984,2,55425,17,F,14
13576,3,87565,29,M ,1
24326,1,53171,25,M ,14
26515,3,60436,17,F,4
68462,2,95660,15,F,3
15320,2,54670,23,F,19
55866,1,71966,25,M ,9
81715,4,64246,12,F,10
66001,4,58371,22,F,4
51931,1,47750,24,F,4
46924,4,220450,20,F,13
56718,4,47837,1,M ,9
69690,1,93046,19,M ,9
50578,1,56339,18,F,1
96986,3,63003,1,M ,19
22010,2,59728,29,M ,1
95168,1,113999,6,F,4
77417,2,101199,9,F,7
69110,3,61809,5,F,2
34696,4,61355,20,M ,9
97084,3,178000,12,M ,18
37469,4,51044,8,M ,19
48326,1,72609,3,F,19
69803,2,58275,14,M ,9
45589,1,55425,17,F,10
95384,4,74241,9,M ,3
53860,2,55722,22,M ,15
37010,1,93396,3,M ,5
26490,3,50470,17,F,3
22839,3,48495,30,M ,4
77248,1,89883,1,F,15
65574,1,62385,27,F,19
81103,2,62385,18,F,14
71043,2,70187,17,F,11
27925,2,58207,18,M ,11
73045,4,59365,11,M ,10
81342,4,63676,5,F,1
59502,2,66149,5,M ,7
49738,1,60627,18,M ,17
46711,4,73330,2,M ,7
64706,3,104437,6,M ,19
37297,1,96820,6,F,4
74734,4,53060,27,F,15
37609,1,62065,11,F,3
78887,1,52057,30,M ,9
68867,4,64520,20,F,9
99642,1,84903,13,F,20
45213,3,52057,7,F,20
67142,4,50825,26,M ,17
71721,4,52057,24,M ,11
38775,1,96820,19,M ,5
94097,1,45115,18,M ,9
59369,1,61154,9,M ,2
76678,1,64397,10,M ,15
33784,4,70621,25,M ,1
94447,1,50274,26,M ,14
77977,1,110929,9,M ,3
24163,4,65902,18,M ,12
32361,3,63973,29,F,6
32162,2,62506,25,M ,13
71475,4,50923,24,M ,6
42272,4,93396,24,M ,12
98614,3,60070,11,F,2
20507,2,93046,17,M ,7
47308,3,70187,25,M ,5
82629,1,47750,13,M ,19
87615,4,52087,2,M ,4
74136,4,48413,5,M ,19
39160,2,46654,13,M ,19
91730,2,60656,23,M ,9
47222,3,74417,27,F,3
33492,1,55315,7,M ,18
14761,2,92989,29,M ,20
20299,3,65288,26,F,11
52102,3,83667,7,F,2
84161,4,51920,1,F,1
46639,4,220450,1,F,9
62047,3,105688,8,M ,18
80996,3,55965,7,M ,13
13870,3,60340,12,M ,20
64046,3,63430,6,M ,8
28519,3,120000,24,F,20
69943,1,58275,14,M ,20
14492,2,46664,3,F,7
37553,2,68182,27,F,4
13212,4,53171,15,F,20
97410,2,87565,23,F,3
23386,1,51920,28,M ,10
83705,3,61555,17,M ,17
25999,2,64246,8,F,20
52505,2,99351,27,M ,10
54207,3,60380,29,F,12
60944,3,70187,8,F,15
42222,4,46120,17,M ,4
28081,3,64520,6,M ,17
82632,4,45998,2,F,18
42992,4,57954,9,F,11
69439,4,52249,17,F,9
58351,1,53189,27,F,12
21752,3,63763,5,M ,4
71989,1,65893,7,F,11
84572,4,70468,1,F,9
71045,3,74326,5,F,6
39744,4,68407,14,F,6
83025,2,95660,16,F,12
73266,2,49256,14,F,19
64004,3,54828,24,M ,15
84132,3,56294,17,M ,6
17097,2,62162,27,F,17
34851,2,65893,23,F,3
83559,1,47211,15,M ,14
77093,4,48513,15,M ,18
42471,2,56149,25,F,3
52043,3,50274,17,F,14
85834,2,74312,11,F,9
36942,3,74669,2,M ,7
16613,2,46335,14,M ,8
73603,1,46998,28,F,18
67201,3,88976,29,M ,13
66099,2,53171,6,M ,2
12319,1,93046,2,M ,3
48698,4,58062,9,M ,19
61512,2,76029,18,F,20
35730,2,59238,18,M ,5
30381,3,52674,23,F,8
63578,4,60380,3,M ,20
16183,4,60446,2,M ,7
50062,4,52984,16,M ,7
59238,3,58273,6,M ,3
35972,1,83552,19,M ,20
87033,2,108987,15,F,14
52180,3,59124,19,M ,11
92693,3,66738,29,F,15
27876,2,65714,28,F,13
35360,1,73330,9,M ,5
17132,1,89883,26,F,19
10960,4,62810,17,M ,6
31533,3,61962,28,F,7
22220,3,157000,4,F,15
95956,1,46654,15,F,13
73038,1,74312,30,M ,1
36140,2,57583,3,F,20
55198,2,61962,14,M ,7
61175,4,63025,29,M ,6
20031,2,57583,6,M ,9
50756,1,47750,19,M ,20
92922,1,54237,30,F,11
81671,3,60724,6,M ,13
69778,4,60380,6,M ,15
56651,1,92989,26,F,9
52418,1,65288,15,F,16
78000,3,62061,18,M ,8
69696,1,60070,10,F,13
63456,2,62659,14,F,1
25073,3,62810,26,F,3
11850,1,67176,21,M ,5
51249,4,53189,19,M ,10
86022,4,63813,12,M ,4
53162,2,52177,22,F,12
17131,2,71339,9,M ,1
71470,2,148999,4,F,4
77501,3,57748,28,F,14
98053,4,65707,11,M ,6
16396,4,64520,17,M ,18
28097,1,50274,11,F,11
93638,4,113999,24,M ,16
58394,1,64375,21,M ,1
36354,3,46654,13,M ,14
88444,2,101199,9,F,1
23889,3,64995,10,F,1
12575,2,71776,18,M ,10
22875,4,66738,29,M ,1
14234,1,66074,13,M ,18
19608,4,52846,28,M ,18
81064,3,64021,4,M ,17
35053,1,100416,2,F,5
80653,2,87921,23,F,1
90787,1,65288,29,F,20
64844,4,84903,23,F,11
65281,2,59370,15,F,7
80341,3,56149,22,M ,7
84980,1,63025,2,M ,18
68920,4,64375,29,F,16
70872,2,77692,18,M ,7
91390,3,59472,24,M ,14
61717,1,60120,23,F,17
94195,3,86214,30,M ,14
15969,4,46998,5,M ,17
74885,4,63682,16,M ,5
37724,4,48285,23,F,1
55900,2,60270,1,F,12
55027,2,59370,10,F,3
18447,1,62910,28,M ,9
82474,4,62068,11,M ,19
99166,2,99020,16,M ,8
21963,2,46837,13,F,7
41782,1,89883,9,M ,2
46984,2,47001,5,F,20
95303,2,59370,4,M ,6
35913,2,53018,30,M ,9
17213,1,53189,16,F,10
26798,1,50428,14,F,9
71302,1,66593,22,F,5
79392,1,101199,19,F,11
92033,1,80512,11,M ,13
29135,4,52087,5,M ,4
84510,3,47414,10,M ,7
86907,1,70621,4,M ,9
14889,3,56339,18,F,10
99004,3,70621,28,M ,11
89793,2,63676,14,F,2
59974,1,58207,13,F,8
37322,2,52674,29,F,5
38046,3,66808,5,M ,18
43790,1,64786,18,M ,17
33708,1,66825,10,M ,1
53151,1,53018,27,F,5
16176,2,47211,15,M ,14
94825,1,64520,26,M ,12
34910,2,62910,1,M ,14
28449,1,62385,27,F,10
76220,2,55315,12,F,2
33000,3,148999,8,F,17
65223,4,52057,6,M ,18
41639,1,89883,11,F,14
51978,1,47750,25,F,5
79032,4,46430,3,M ,2
20690,1,74241,28,F,1
25838,2,86214,15,F,11
40686,3,63763,20,M ,7
43966,1,53564,15,F,17
98639,1,64971,20,F,13
22681,3,57748,19,M ,14
56075,1,62910,13,M ,13
81010,4,50178,25,M ,5
87546,2,69340,21,F,6
46883,1,58523,16,M ,9
91857,3,63478,25,F,16
82080,4,56294,2,M ,9
98966,4,84903,10,F,16
95805,3,138888,13,M ,5
85793,4,178000,4,F,13
48064,1,59365,5,F,8
84863,4,70621,3,M ,10
13597,1,110929,24,M ,7
39616,3,50428,30,M ,4
93915,2,48413,28,F,15
56969,4,54005,11,M ,12
68465,4,68051,16,F,20
25427,2,63003,27,F,19
19963,4,92989,16,M ,17
36017,4,52177,1,M ,1
72172,4,53564,27,F,7
78665,1,74241,8,F,19
99959,1,61349,6,F,11
42164,3,99280,22,M ,3
31638,2,64955,27,F,1
40696,4,51908,18,M ,10
68895,4,65714,16,M ,16
21201,2,46335,21,M ,5
72075,4,54828,5,F,12
44906,3,68829,25,M ,15
12821,2,59124,11,M ,18
43145,2,51777,28,M ,3
99024,4,97999,4,M ,4
77041,3,93554,11,F,5
48055,4,61656,30,M ,10
86664,3,63025,30,M ,7
31348,4,70187,30,F,15
69650,3,62910,18,M ,5
58489,1,50923,6,F,6
76329,1,92329,3,M ,4
72307,1,61355,2,M ,19
52788,2,64955,26,M ,16
55428,1,68051,7,F,11
23992,4,47414,19,M ,8
58600,3,95920,14,F,6
35605,4,51044,21,M ,14
49662,2,57815,2,M ,18
26492,2,62810,15,F,13
46225,2,50482,29,M ,11
59495,4,68678,19,F,8
25592,3,56847,4,F,11
49092,1,63813,1,M ,17
42071,2,68407,15,F,15
88548,4,74326,8,F,6
64425,1,63676,13,F,12
47556,3,113999,25,M ,11
42107,2,62957,26,M ,12
76089,4,60436,16,F,16
80102,1,72992,7,M ,10
98112,3,93554,24,M ,16
91217,3,52177,23,F,4
60181,1,80512,5,F,20
11547,1,48285,3,M ,17
14072,2,120000,5,F,14
50546,2,61568,9,F,17
30203,3,45115,7,M ,10
98691,1,68051,22,M ,19
50642,3,55722,17,F,5
63081,2,68099,2,M ,4
27858,2,59892,3,F,4
66464,1,93396,5,F,3
57758,2,52249,28,F,7
35615,2,53018,18,M ,1
54487,2,60436,23,M ,6
31655,1,64724,18,M ,2
89939,3,67176,12,M ,13
73597,3,57859,5,F,18
83048,2,72609,21,M ,1
86170,3,100031,7,F,20
43301,4,63381,29,F,3
13232,2,55578,29,F,15
87135,1,63108,12,F,4
62526,2,51908,28,M ,15
83487,1,62068,28,F,4
57117,1,97999,29,F,19
39413,3,56339,11,M ,2
32202,1,99020,19,F,16
40640,3,58273,25,F,8
42183,2,68407,11,M ,15
70046,1,51505,1,M ,11
26166,3,220450,17,F,11
47544,3,72460,1,M ,8
39687,3,49773,26,M ,2
49707,2,59124,14,M ,1
26470,2,80512,7,F,11
42652,4,45069,7,M ,18
91035,2,103613,13,M ,19
17933,2,59472,25,M ,8
92332,4,49256,23,M ,5
77917,2,57954,18,M ,13
80372,4,61555,30,F,13
54688,4,54237,16,F,3
66482,2,100416,11,M ,9
77047,1,63051,3,M ,9
29415,2,63682,24,M ,6
14702,4,67237,18,F,20
90894,1,48888,12,F,14
10702,3,59365,27,M ,10
73471,1,49920,15,M ,14
70349,1,104437,19,F,1
54369,1,105688,21,F,10
14546,4,52846,17,M ,17
83778,4,97999,10,F,2
59463,1,63353,6,M ,9
36229,1,60724,6,F,15
71720,1,61355,11,M ,5
56310,4,67176,16,F,6
